0.000	-0.121
0.020	0.166
0.040	0.227
0.060	0.422
0.080	0.208
0.100	-0.172
0.120	0.044
0.140	0.177
0.160	0.114
0.180	0.022
0.200	-0.158
0.220	0.128
0.240	0.101
0.260	0.310
0.280	0.127
0.300	-0.262
0.320	-0.145
0.340	0.196
0.360	0.172
0.380	0.060
0.400	-0.136
0.420	0.096
0.440	0.177
0.460	0.461
0.480	0.287
0.500	-0.094
0.520	0.408
0.540	0.427
0.560	0.311
0.580	0.149
0.600	-0.096
0.620	0.198
0.640	0.257
0.660	0.407
0.680	0.253
0.700	0.173
0.720	0.640
0.740	0.563
0.760	0.335
0.780	0.272
0.800	-0.018
0.820	0.180
0.840	0.207
0.860	0.467
0.880	0.353
0.900	0.088
0.920	0.430
0.940	0.290
0.960	0.184
0.980	0.143
1.000	-0.183
1.020	0.063
1.040	0.042
1.060	0.237
1.080	0.215
1.100	-0.036
1.120	0.524
1.140	0.575
1.160	0.255
1.180	0.245
1.200	-0.052
1.220	0.102
1.240	0.009
1.260	0.075
1.280	0.175
1.300	-0.009
1.320	0.474
1.340	0.298
1.360	0.170
1.380	0.447
1.400	0.089
1.420	0.293
1.440	0.263
1.460	0.099
1.480	0.142
1.500	-0.138
1.520	0.149
1.540	0.121
1.560	0.039
1.580	0.337
1.600	0.333
1.620	0.324
1.640	0.144
1.660	0.168
1.680	0.148
1.700	0.002
1.720	0.598
1.740	0.241
1.760	0.147
1.780	0.371
1.800	0.147
1.820	0.282
1.840	0.030
1.860	0.180
1.880	0.239
1.900	0.178
1.920	0.597
1.940	0.263
1.960	0.155
1.980	0.237
2.000	0.405
2.020	0.637
2.040	0.327
2.060	0.232
2.080	0.136
2.100	-0.035
2.120	0.442
2.140	0.176
2.160	0.018
2.180	0.327
2.200	0.159
2.220	0.407
2.240	0.279
2.260	0.076
2.280	0.149
2.300	0.192
2.320	0.434
2.340	0.004
2.360	-0.196
2.380	0.247
2.400	0.174
2.420	0.538
2.440	0.603
2.460	0.238
2.480	0.118
2.500	0.317
2.520	0.472
2.540	0.102
2.560	0.078
2.580	0.171
2.600	0.118
2.620	0.153
2.640	-0.005
2.660	-0.173
2.680	0.047
2.700	0.178
2.720	0.237
2.740	0.060
2.760	0.115
2.780	0.263
2.800	0.078
2.820	0.065
2.840	0.183
2.860	0.076
2.880	-0.136
2.900	0.058
2.920	0.148
2.940	-0.041
2.960	0.185
2.980	0.306
3.000	0.117
3.020	0.099
3.040	-0.079
3.060	-0.107
3.080	-0.081
3.100	0.101
3.120	0.151
3.140	-0.103
3.160	0.074
3.180	0.222
3.200	0.064
3.220	0.204
3.240	0.154
3.260	-0.143
3.280	0.006
3.300	0.378
3.320	0.257
3.340	-0.168
3.360	-0.053
3.380	0.150
3.400	-0.011
3.420	0.197
3.440	0.017
3.460	-0.187
3.480	0.132
3.500	0.121
3.520	0.092
3.540	-0.030
3.560	-0.310
3.580	-0.052
3.600	-0.074
3.620	0.291
3.640	0.082
3.660	-0.251
3.680	0.242
3.700	0.303
