9.020	1.522
9.040	1.622
9.060	1.520
9.080	1.291
9.100	0.960
9.120	1.363
9.140	1.366
9.160	1.313
9.180	1.330
9.200	1.093
9.220	1.382
9.240	1.633
9.260	1.599
9.280	1.416
9.300	1.214
9.320	1.428
9.340	1.330
9.360	1.249
9.380	1.263
9.400	0.938
9.420	1.206
9.440	1.479
9.460	1.532
9.480	1.318
9.500	1.137
9.520	1.279
9.540	1.285
9.560	1.521
9.580	1.414
9.600	1.031
9.620	1.234
9.640	1.323
9.660	1.345
9.680	1.173
9.700	1.102
9.720	1.409
9.740	1.385
9.760	1.650
9.780	1.404
9.800	0.982
9.820	1.245
9.840	1.441
9.860	1.472
9.880	1.228
9.900	1.039
9.920	1.257
9.940	1.234
9.960	1.507
9.980	1.242
10.000	0.905
10.020	1.251
10.040	1.355
10.060	1.403
10.080	1.092
10.100	0.952
10.120	1.198
10.140	1.189
10.160	1.587
10.180	1.482
10.200	1.051
10.220	1.090
10.240	1.227
10.260	1.459
10.280	1.235
10.300	1.047
10.320	1.295
10.340	1.270
10.360	1.670
10.380	1.539
10.400	1.021
10.420	1.355
10.440	1.341
10.460	1.368
10.480	1.155
10.500	0.949
10.520	1.130
10.540	1.271
10.560	1.618
10.580	1.380
10.600	0.968
10.620	1.207
10.640	1.260
10.660	1.321
10.680	1.138
10.700	0.945
10.720	1.162
10.740	1.199
10.760	1.489
10.780	1.248
10.800	1.048
10.820	1.516
10.840	1.364
10.860	1.474
10.880	1.345
10.900	1.008
10.920	1.206
10.940	1.084
10.960	1.433
10.980	1.259
11.000	0.934
11.020	1.476
11.040	1.317
11.060	1.387
11.080	1.236
11.100	0.987
11.120	1.085
11.140	0.907
11.160	1.281
11.180	1.139
11.200	0.897
11.220	1.320
11.240	1.198
11.260	1.179
11.280	0.952
11.300	1.060
11.320	1.178
11.340	1.159
11.360	1.520
11.380	1.096
11.400	0.878
11.420	1.286
11.440	1.158
11.460	1.015
11.480	0.784
11.500	0.866
11.520	0.999
11.540	0.833
11.560	1.276
11.580	1.163
11.600	1.049
11.620	1.249
11.640	1.090
11.660	1.265
11.680	1.103
11.700	0.960
11.720	1.123
11.740	0.987
11.760	1.195
11.780	0.993
11.800	0.724
11.820	1.022
11.840	0.975
11.860	0.914
11.880	1.136
11.900	0.961
11.920	0.940
11.940	1.066
11.960	1.185
11.980	1.040
12.000	0.915
12.020	1.191
12.040	1.154
12.060	1.221
12.080	1.441
12.100	1.320
12.120	1.068
12.140	0.895
12.160	1.117
12.180	0.943
12.200	0.883
12.220	1.072
12.240	1.046
12.260	1.040
12.280	1.031
12.300	1.072
12.320	0.977
12.340	1.161
12.360	1.193
12.380	0.994
12.400	0.931
12.420	0.947
12.440	0.989
12.460	0.926
12.480	1.024
12.500	1.176
12.520	1.117
12.540	1.048
12.560	0.931
12.580	0.988
12.600	1.375
12.620	1.144
12.640	0.898
12.660	1.015
12.680	1.095
12.700	1.004
12.720	0.842
12.740	0.981
12.760	1.087
12.780	1.119
12.800	1.283
12.820	0.993
12.840	0.840
12.860	1.051
12.880	1.241
12.900	1.316
12.920	1.209
12.940	1.201
12.960	1.283
12.980	1.073
13.000	1.173
13.020	1.020
13.040	0.841
13.060	0.983
13.080	0.893
13.100	1.031
13.120	0.814
13.140	0.827
13.160	0.945
13.180	1.011
13.200	1.270
13.220	1.026
13.240	0.900
13.260	1.078
13.280	1.016
13.300	1.217
13.320	1.206
13.340	1.065
13.360	1.189
13.380	1.055
13.400	1.108
13.420	0.839
13.440	0.711
13.460	1.128
13.480	0.997
13.500	1.136
13.520	1.078
13.540	0.922
13.560	1.029
13.580	0.927
13.600	1.104
13.620	0.911
13.640	0.715
13.660	0.984
13.680	0.920
13.700	1.085
13.720	1.199
13.740	1.106
13.760	1.080
13.780	1.386
13.800	1.507
13.820	0.911
13.840	0.603
13.860	0.930
13.880	0.909
13.900	1.097
13.920	1.084
13.940	0.863
13.960	0.938
13.980	1.158
14.000	1.312
14.020	0.944
14.040	0.748
14.060	1.029
14.080	1.019
14.100	1.213
14.120	1.107
14.140	0.741
14.160	0.835
14.180	1.052
14.200	1.428
14.220	1.203
14.240	0.989
14.260	0.975
14.280	0.869
14.300	1.156
14.320	1.184
14.340	0.872
14.360	0.959
14.380	1.174
14.400	1.316
14.420	0.925
14.440	0.581
14.460	0.934
14.480	0.964
14.500	1.173
14.520	1.155
14.540	0.812
14.560	0.819
14.580	1.213
14.600	1.547
14.620	0.979
14.640	0.890
14.660	1.057
14.680	0.991
14.700	1.144
14.720	1.063
14.740	0.880
14.760	0.909
14.780	1.222
14.800	1.345
14.820	0.966
14.840	0.986
14.860	0.982
14.880	0.999
14.900	1.059
14.920	0.929
14.940	0.781
14.960	0.642
14.980	1.140
15.000	1.366
15.020	0.735
